File,OwnerName,IsDir,IsOff,IsTen,SecTitle,TransDate,Shares,PPS,ADCode,SharesAfter,DIOwner
0001225208-20-004022,GOETTLER MICHAEL,0,1,0,Common Stock,2020-02-28,11805.0000,36.4500,D,36812.0000,D
0001225208-20-004023,JOHNSON RADY A,0,1,0,Common Stock,2020-02-28,15996.0000,27.3700,A,87956.0000,D
0001225208-20-004023,JOHNSON RADY A,0,1,0,Common Stock,2020-02-28,2627.0000,33.4200,D,85329.0000,D
0001225208-20-004023,JOHNSON RADY A,0,1,0,Common Stock,2020-02-28,8264.0000,36.4500,D,77065.0000,D
0001225208-20-004024,LANKLER DOUGLAS M,0,1,0,Common Stock,2020-02-28,38848.0000,27.3700,A,172542.0000,D
0001225208-20-004024,LANKLER DOUGLAS M,0,1,0,Common Stock,2020-02-28,9197.0000,33.4200,D,163345.0000,D
0001225208-20-004024,LANKLER DOUGLAS M,0,1,0,Common Stock,2020-02-28,20069.0000,36.4500,D,143276.0000,D
0001225208-20-004025,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2020-02-28,37934.0000,27.3700,A,140256.0000,D
0001225208-20-004025,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2020-02-28,9760.0000,33.4200,D,130496.0000,D
0001225208-20-004025,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2020-02-28,19597.0000,36.4500,D,110899.0000,D
0001225208-20-004026,ROGERS DAWN,0,1,0,Common Stock,2020-02-28,17824.0000,27.3700,A,30045.0000,D
0001225208-20-004026,ROGERS DAWN,0,1,0,Common Stock,2020-02-28,3014.0000,33.4200,D,27031.0000,D
0001225208-20-004026,ROGERS DAWN,0,1,0,Common Stock,2020-02-28,9208.0000,36.4500,D,17823.0000,D
0001225208-20-004027,SUSMAN SALLY,0,1,0,Common Stock,2020-02-28,91408.0000,27.3700,A,222496.0000,D
0001225208-20-004027,SUSMAN SALLY,0,1,0,Common Stock,2020-02-28,23517.0000,33.4200,D,198979.0000,D
0001225208-20-004027,SUSMAN SALLY,0,1,0,Common Stock,2020-02-28,47221.0000,36.4500,D,151758.0000,D
0001225208-20-004028,YOUNG JOHN D,0,1,0,Common Stock,2020-02-28,100548.0000,27.3700,A,504427.0000,D
0001225208-20-004028,YOUNG JOHN D,0,1,0,Common Stock,2020-02-28,23802.0000,33.4200,D,480625.0000,D
0001225208-20-004028,YOUNG JOHN D,0,1,0,Common Stock,2020-02-28,51943.0000,36.4500,D,428682.0000,D
0001225208-20-006947,DAMICO JENNIFER B.,0,1,0,Common Stock,2020-04-29,2181.0000,38.3500,D,9647.0000,D
0001225208-20-006948,JOHNSON RADY A,0,1,0,Common Stock,2020-04-29,13125.0000,38.3600,D,63940.0000,D
0001225208-20-006949,ROGERS DAWN,0,1,0,Common Stock,2020-04-29,13000.0000,38.1300,D,4823.0000,D
0001225208-20-006950,YOUNG JOHN D,0,1,0,Common Stock,2020-04-29,7910.0000,0.0000,D,421072.0000,D
0001225208-20-006951,LANKLER DOUGLAS M,0,1,0,Common Stock,2020-04-29,7901.0000,38.0100,D,135375.0000,D
0001225208-20-006951,LANKLER DOUGLAS M,0,1,0,Common Stock,2020-04-29,57099.0000,37.8300,D,78276.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,500.0000,37.8200,D,269771.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,5517.0000,37.7600,D,264254.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,6470.0000,37.8100,D,257784.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,9700.0000,37.7500,D,248084.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,14727.0000,37.7700,D,233357.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,16840.0000,37.8000,D,216517.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,17357.0000,37.7800,D,199160.0000,D
0001225208-20-008008,Dolsten Mikael,0,1,0,Common Stock,2020-05-18,24242.0000,37.7900,D,174918.0000,D
0001225208-20-008708,DAMICO JENNIFER B.,0,1,0,Common Stock,2020-06-05,2181.0000,36.1300,D,7542.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,4000.0000,38.4900,A,4000.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,3000.0000,38.5500,A,7000.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,2500.0000,38.5600,A,9500.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,1500.0000,38.5100,A,11000.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,1000.0000,38.6900,A,12000.0000,D
0001225208-20-010436,BLAYLOCK RONALD E,1,0,0,Common Stock,2020-08-06,1000.0000,38.6200,A,13000.0000,D
0001225208-20-013318,BOURLA ALBERT,1,1,0,Common Stock,2020-11-09,132508.0000,41.9400,D,78273.0000,D
0001225208-20-013319,SUSMAN SALLY,0,1,0,Common Stock,2020-11-09,43662.0000,41.9400,D,108096.0000,D
0001225208-20-014769,JOHNSON RADY A,0,1,0,Common Stock,2020-12-16,661.0000,0.0000,D,63279.0000,D
0001225208-20-014833,Hwang Angela,0,1,0,Common Stock,2020-12-16,12970.0000,37.8400,A,26697.0000,I
0001225208-20-015119,YOUNG JOHN D,0,1,0,Common Stock,2020-12-29,10607.0000,37.0500,D,415947.0000,D
0001225208-21-001472,Fonseca Lidia,0,1,0,Common Stock,2021-01-31,6749.0000,35.9000,D,39747.0000,D
0001225208-21-003544,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-22,884.0000,34.2600,D,7304.0000,D
0001225208-21-003546,SAHNI PAYAL,0,1,0,Common Stock,2021-02-22,1172.0000,34.2600,D,12967.0000,D
0001225208-21-003547,Carapezzi William R JR,0,1,0,Common Stock,2021-02-22,1410.0000,34.2600,D,44331.0000,D
0001225208-21-004024,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-25,12477.0000,22.8900,A,19781.0000,D
0001225208-21-004024,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-25,3649.0000,0.0000,A,23430.0000,D
0001225208-21-004024,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-25,1496.0000,33.8200,D,21934.0000,D
0001225208-21-004024,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-25,8075.0000,34.7600,D,13859.0000,D
0001225208-21-004031,BOURLA ALBERT,1,1,0,Common Stock,2021-02-25,163334.0000,22.8600,A,245037.0000,D
0001225208-21-004031,BOURLA ALBERT,1,1,0,Common Stock,2021-02-25,28221.0000,33.8200,D,216816.0000,D
0001225208-21-004031,BOURLA ALBERT,1,1,0,Common Stock,2021-02-25,105707.0000,34.7600,D,111109.0000,D
0001225208-21-004032,Carapezzi William R JR,0,1,0,Common Stock,2021-02-25,27222.0000,22.8900,A,71553.0000,D
0001225208-21-004032,Carapezzi William R JR,0,1,0,Common Stock,2021-02-25,2983.0000,33.8200,D,68570.0000,D
0001225208-21-004032,Carapezzi William R JR,0,1,0,Common Stock,2021-02-25,17618.0000,34.7600,D,50952.0000,D
0001225208-21-004033,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-25,163334.0000,22.8900,A,588584.0000,D
0001225208-21-004033,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-25,28221.0000,33.8200,D,560363.0000,D
0001225208-21-004033,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-25,105707.0000,34.7600,D,454656.0000,D
0001225208-21-004041,Hwang Angela,0,1,0,Common Stock,2021-02-25,22686.0000,22.8900,A,42927.0000,D
0001225208-21-004041,Hwang Angela,0,1,0,Common Stock,2021-02-25,3920.0000,33.8200,D,39007.0000,D
0001225208-21-004041,Hwang Angela,0,1,0,Common Stock,2021-02-25,14682.0000,34.7600,D,24325.0000,D
0001225208-21-004042,Dolsten Mikael,0,1,0,Common Stock,2021-02-25,28271.0000,33.8200,D,156568.0000,D
0001225208-21-004051,JOHNSON RADY A,0,1,0,Common Stock,2021-02-25,37658.0000,22.8900,A,100937.0000,D
0001225208-21-004051,JOHNSON RADY A,0,1,0,Common Stock,2021-02-25,6422.0000,33.8200,D,94515.0000,D
0001225208-21-004051,JOHNSON RADY A,0,1,0,Common Stock,2021-02-25,24371.0000,34.7600,D,70144.0000,D
0001225208-21-004052,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-25,99816.0000,22.8900,A,178092.0000,D
0001225208-21-004052,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-25,17246.0000,33.8200,D,160846.0000,D
0001225208-21-004052,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-25,64599.0000,34.7600,D,96247.0000,D
0001225208-21-004053,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-02-25,26732.0000,0.0000,A,137727.0000,D
0001225208-21-004053,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-02-25,14227.0000,33.8200,D,123500.0000,D
0001225208-21-004056,SAHNI PAYAL,0,1,0,Common Stock,2021-02-25,9982.0000,22.8900,A,22949.0000,D
0001225208-21-004056,SAHNI PAYAL,0,1,0,Common Stock,2021-02-25,1197.0000,33.8200,D,21752.0000,D
0001225208-21-004056,SAHNI PAYAL,0,1,0,Common Stock,2021-02-25,6460.0000,34.7600,D,15292.0000,D
0001225208-21-004057,SUSMAN SALLY,0,1,0,Common Stock,2021-02-25,81667.0000,22.8900,A,189763.0000,D
0001225208-21-004057,SUSMAN SALLY,0,1,0,Common Stock,2021-02-25,15335.0000,33.8200,D,174428.0000,D
0001225208-21-004057,SUSMAN SALLY,0,1,0,Common Stock,2021-02-25,52853.0000,34.7600,D,121575.0000,D
0001225208-21-004058,YOUNG JOHN D,0,1,0,Common Stock,2021-02-25,163334.0000,22.8900,A,579791.0000,D
0001225208-21-004058,YOUNG JOHN D,0,1,0,Common Stock,2021-02-25,28221.0000,33.8200,D,551570.0000,D
0001225208-21-004058,YOUNG JOHN D,0,1,0,Common Stock,2021-02-25,105707.0000,34.7600,D,445863.0000,D
0001225208-21-004300,BOURLA ALBERT,1,1,0,Common Stock,2021-02-27,53925.0000,22.3500,A,165034.0000,D
0001225208-21-004300,BOURLA ALBERT,1,1,0,Common Stock,2021-02-27,9664.0000,33.4900,D,155370.0000,D
0001225208-21-004300,BOURLA ALBERT,1,1,0,Common Stock,2021-02-27,34191.0000,34.6400,D,121179.0000,D
0001225208-21-004301,Carapezzi William R JR,0,1,0,Common Stock,2021-02-27,21570.0000,22.3500,A,72522.0000,D
0001225208-21-004301,Carapezzi William R JR,0,1,0,Common Stock,2021-02-27,2985.0000,33.4900,D,69537.0000,D
0001225208-21-004301,Carapezzi William R JR,0,1,0,Common Stock,2021-02-27,13676.0000,34.6400,D,55861.0000,D
0001225208-21-004302,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-27,152785.0000,22.3500,A,607441.0000,D
0001225208-21-004302,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-27,27381.0000,33.4900,D,580060.0000,D
0001225208-21-004302,DAMELIO FRANK A,0,1,0,Common Stock,2021-02-27,96872.0000,34.6400,D,483188.0000,D
0001225208-21-004303,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-27,9886.0000,22.3500,A,23745.0000,D
0001225208-21-004303,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-27,1229.0000,33.4900,D,22516.0000,D
0001225208-21-004303,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-02-27,6268.0000,34.6400,D,16248.0000,D
0001225208-21-004304,Hwang Angela,0,1,0,Common Stock,2021-02-27,9886.0000,22.3500,A,34211.0000,D
0001225208-21-004304,Hwang Angela,0,1,0,Common Stock,2021-02-27,1772.0000,33.4900,D,32439.0000,D
0001225208-21-004304,Hwang Angela,0,1,0,Common Stock,2021-02-27,6268.0000,34.6400,D,26171.0000,D
0001225208-21-004319,JOHNSON RADY A,0,1,0,Common Stock,2021-02-27,25165.0000,22.3500,A,95309.0000,D
0001225208-21-004319,JOHNSON RADY A,0,1,0,Common Stock,2021-02-27,4510.0000,33.4900,D,90799.0000,D
0001225208-21-004319,JOHNSON RADY A,0,1,0,Common Stock,2021-02-27,15955.0000,34.6400,D,74844.0000,D
0001225208-21-004320,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-27,53925.0000,22.3500,A,150172.0000,D
0001225208-21-004320,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-27,9664.0000,33.4900,D,140508.0000,D
0001225208-21-004320,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-02-27,34191.0000,34.6400,D,106317.0000,D
0001225208-21-004321,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-02-27,29838.0000,22.3500,A,153338.0000,D
0001225208-21-004321,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-02-27,5812.0000,33.4900,D,147526.0000,D
0001225208-21-004321,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-02-27,18919.0000,34.6400,D,128607.0000,D
0001225208-21-004322,SUSMAN SALLY,0,1,0,Common Stock,2021-02-27,71899.0000,22.3500,A,193474.0000,D
0001225208-21-004322,SUSMAN SALLY,0,1,0,Common Stock,2021-02-27,14004.0000,33.4900,D,179470.0000,D
0001225208-21-004322,SUSMAN SALLY,0,1,0,Common Stock,2021-02-27,45587.0000,34.6400,D,133883.0000,D
0001225208-21-004323,YOUNG JOHN D,0,1,0,Common Stock,2021-02-27,129419.0000,22.3500,A,575282.0000,D
0001225208-21-004323,YOUNG JOHN D,0,1,0,Common Stock,2021-02-27,23194.0000,33.4900,D,552088.0000,D
0001225208-21-004323,YOUNG JOHN D,0,1,0,Common Stock,2021-02-27,82057.0000,34.6400,D,470031.0000,D
0001225208-21-004333,Dolsten Mikael,0,1,0,Common Stock,2021-02-27,23841.0000,33.4900,D,137727.0000,D
0001225208-21-007736,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-05-05,2500.0000,40.8200,D,13748.0000,D
0001225208-21-008216,YOUNG JOHN D,0,1,0,Common Stock,2021-05-07,8830.0000,0.0000,D,461761.0000,D
0001225208-21-010304,BLAYLOCK RONALD E,1,0,0,Common Stock,2021-06-16,4750.0000,0.0000,D,8250.0000,D
0001225208-21-010304,BLAYLOCK RONALD E,1,0,0,Common Stock,2021-06-16,4750.0000,0.0000,A,4750.0000,I
0001225208-21-011033,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-07-30,2500.0000,42.8600,D,11430.0000,D
0001225208-21-011502,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-08-13,1.0000,48.2900,D,11429.0000,D
0001225208-21-011502,DAMICO JENNIFER B.,0,1,0,Common Stock,2021-08-13,1660.0000,48.3000,D,9769.0000,D
0001225208-21-011947,MALIK AAMIR,0,1,0,Common Stock,2021-08-31,43412.0000,0.0000,A,43786.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,2800.0000,50.1600,D,459904.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,3200.0000,50.0900,D,456704.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,4200.0000,50.0300,D,452504.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,6200.0000,50.0600,D,446304.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,9100.0000,50.1400,D,437204.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,9500.0000,50.1500,D,427704.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,9818.0000,50.0700,D,417886.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,11700.0000,50.1000,D,406186.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,15500.0000,50.1200,D,390686.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,30200.0000,50.0200,D,360486.0000,D
0001225208-21-013850,YOUNG JOHN D,0,1,0,Common Stock,2021-11-11,47782.0000,50.0100,D,312704.0000,D
0001225208-21-013881,Hwang Angela,0,1,0,Common Stock,2021-11-12,800.0000,49.6100,D,25371.0000,D
0001225208-21-013881,Hwang Angela,0,1,0,Common Stock,2021-11-12,3412.0000,49.6200,D,21959.0000,D
0001225208-21-013881,Hwang Angela,0,1,0,Common Stock,2021-11-12,10646.0000,49.5900,D,11313.0000,D
0001225208-21-013881,Hwang Angela,0,1,0,Common Stock,2021-11-12,11312.0000,49.6000,D,1.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,76135.0000,22.8900,A,216093.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,64841.0000,27.3400,A,280934.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,58572.0000,25.6000,A,339506.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,2124.0000,50.3400,D,337382.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,2301.0000,50.3200,D,335081.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,3197.0000,50.2900,D,331884.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,3396.0000,50.3100,D,328488.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,5227.0000,50.2900,D,323261.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,6708.0000,50.3300,D,316553.0000,D
0001225208-21-013883,Dolsten Mikael,0,1,0,Common Stock,2021-11-11,36711.0000,50.2800,D,279842.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,58.0000,54.4300,D,133825.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,101.0000,54.4800,D,133724.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,250.0000,54.5700,D,133474.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,399.0000,54.5300,D,133075.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,400.0000,54.5100,D,132675.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,700.0000,54.5000,D,131975.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,700.0000,54.4900,D,131275.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,800.0000,54.4700,D,130475.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,901.0000,54.5600,D,129574.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,1130.0000,54.6500,D,128444.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,2279.0000,54.4500,D,126165.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,3700.0000,54.5500,D,122465.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,12370.0000,54.6400,D,110095.0000,D
0001225208-21-014219,SUSMAN SALLY,0,1,0,Common Stock,2021-11-26,20520.0000,54.4400,D,89575.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,124.0000,54.3200,D,106193.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,909.0000,54.4500,D,105284.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,1133.0000,54.2600,D,104151.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,1497.0000,54.4700,D,102654.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,1677.0000,54.4600,D,100977.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,2736.0000,54.3900,D,98241.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,4200.0000,54.5000,D,94041.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,4500.0000,54.5500,D,89541.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,5203.0000,54.1700,D,84338.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,5765.0000,54.4000,D,78573.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,5856.0000,54.3100,D,72717.0000,D
0001225208-21-014220,LANKLER DOUGLAS M,0,1,0,Common Stock,2021-11-26,6400.0000,54.3000,D,66317.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,200.0000,53.4700,D,74644.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,300.0000,53.5100,D,74344.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,371.0000,53.3700,D,73973.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,400.0000,53.4100,D,73573.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,500.0000,53.4200,D,73073.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,1200.0000,53.4900,D,71873.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,2200.0000,53.4600,D,69673.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,2719.0000,53.5000,D,66954.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,2756.0000,53.4000,D,64198.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,3627.0000,53.3800,D,60571.0000,D
0001225208-21-014512,JOHNSON RADY A,0,1,0,Common Stock,2021-12-03,4727.0000,53.3900,D,55844.0000,D
0001225208-21-014513,MACKENZIE ALEXANDER R,0,1,0,Common Stock,2021-12-02,41360.0000,54.2600,D,87280.0000,D
0001225208-21-015181,BOURLA ALBERT,1,1,0,Common Stock,2021-12-17,80080.0000,27.3400,A,203469.0000,D
0001225208-21-015181,BOURLA ALBERT,1,1,0,Common Stock,2021-12-17,42975.0000,25.6000,A,246444.0000,D
0001225208-21-015184,Dolsten Mikael,0,1,0,Common Stock,2021-12-17,71187.0000,30.1700,A,351637.0000,D
0001225208-22-001256,Fonseca Lidia,0,1,0,Common Stock,2022-01-31,6680.0000,52.6900,D,34717.0000,D
0001225208-22-003459,Carapezzi William R JR,0,1,0,Common Stock,2022-02-23,25632.0000,27.3400,A,82914.0000,D
0001225208-22-003459,Carapezzi William R JR,0,1,0,Common Stock,2022-02-23,4057.0000,46.8700,D,78857.0000,D
0001225208-22-003459,Carapezzi William R JR,0,1,0,Common Stock,2022-02-23,12687.0000,51.2800,D,66170.0000,D
0001225208-22-003460,BOURLA ALBERT,1,1,0,Common Stock,2022-02-23,37509.0000,46.8700,D,209841.0000,D
0001225208-22-003465,DAMICO JENNIFER B.,0,1,0,Common Stock,2022-02-23,11748.0000,27.3400,A,21668.0000,D
0001225208-22-003465,DAMICO JENNIFER B.,0,1,0,Common Stock,2022-02-23,2339.0000,46.8700,D,19329.0000,D
0001225208-22-003465,DAMICO JENNIFER B.,0,1,0,Common Stock,2022-02-23,5815.0000,51.2800,D,13514.0000,D
0001225208-22-003465,DAMICO JENNIFER B.,0,1,0,Common Stock,2022-02-24,2893.0000,0.0000,A,16407.0000,D
0001225208-22-003466,DAMELIO FRANK A,0,1,0,Common Stock,2022-02-23,153789.0000,27.3400,A,636977.0000,D
0001225208-22-003466,DAMELIO FRANK A,0,1,0,Common Stock,2022-02-23,38099.0000,46.8700,D,598878.0000,D
0001225208-22-003466,DAMELIO FRANK A,0,1,0,Common Stock,2022-02-23,76120.0000,51.2800,D,522758.0000,D
0001225208-22-003467,Hwang Angela,0,1,0,Common Stock,2022-02-23,21359.0000,27.3400,A,21359.0000,D
0001225208-22-003467,Hwang Angela,0,1,0,Common Stock,2022-02-23,4110.0000,46.8700,D,17249.0000,D
0001225208-22-003467,Hwang Angela,0,1,0,Common Stock,2022-02-23,10572.0000,51.2800,D,6677.0000,D
0001225208-22-003468,JOHNSON RADY A,0,1,0,Common Stock,2022-02-23,35457.0000,27.3400,A,91301.0000,D
0001225208-22-003468,JOHNSON RADY A,0,1,0,Common Stock,2022-02-23,6871.0000,46.8700,D,84430.0000,D
0001225208-22-003468,JOHNSON RADY A,0,1,0,Common Stock,2022-02-23,17550.0000,51.2800,D,66880.0000,D
0001225208-22-003469,LANKLER DOUGLAS M,0,1,0,Common Stock,2022-02-23,115342.0000,27.3400,A,181659.0000,D
0001225208-22-003469,LANKLER DOUGLAS M,0,1,0,Common Stock,2022-02-23,27771.0000,46.8700,D,153888.0000,D
0001225208-22-003469,LANKLER DOUGLAS M,0,1,0,Common Stock,2022-02-23,57090.0000,51.2800,D,96798.0000,D
0001225208-22-003470,McDermott Michael,0,1,0,Common Stock,2022-02-23,14952.0000,27.3400,A,81518.0000,D
0001225208-22-003470,McDermott Michael,0,1,0,Common Stock,2022-02-23,2927.0000,46.8700,D,78591.0000,D
0001225208-22-003470,McDermott Michael,0,1,0,Common Stock,2022-02-23,7401.0000,51.2800,D,71190.0000,D
0001225208-22-003471,SAHNI PAYAL,0,1,0,Common Stock,2022-02-23,13884.0000,27.3400,A,29391.0000,D
0001225208-22-003471,SAHNI PAYAL,0,1,0,Common Stock,2022-02-23,2717.0000,46.8700,D,26674.0000,D
0001225208-22-003471,SAHNI PAYAL,0,1,0,Common Stock,2022-02-23,6872.0000,51.2800,D,19802.0000,D
0001225208-22-003472,SUSMAN SALLY,0,1,0,Common Stock,2022-02-23,76895.0000,27.3400,A,166470.0000,D
0001225208-22-003472,SUSMAN SALLY,0,1,0,Common Stock,2022-02-23,19110.0000,46.8700,D,147360.0000,D
